case,completeTime,b0,b1,b2,b3,b4,b5,b6,b7,b8
1951,6512210,0,0,0,0,0,1,0,0,0
1951,831298,0,0,0,0,0,0,1,0,0
1951,2845270,1,0,0,0,0,0,0,0,0
1951,695993,0,0,1,0,0,0,0,0,0
1951,1077728,0,0,0,0,0,1,0,0,0
1951,7459410,0,0,0,0,1,0,0,0,0
1951,661841,0,0,1,0,0,0,0,0,0
1951,4979223,0,0,0,1,0,0,0,0,0
1951,3703449,0,0,0,0,0,0,0,1,0
1951,288078,0,0,0,0,0,0,1,0,0
1952,7244848,0,0,0,0,1,0,0,0,0
1952,1474532,0,0,0,0,1,0,0,0,0
1952,3438994,1,0,0,0,0,0,0,0,0
1952,6633572,1,0,0,0,0,0,0,0,0
1952,1281738,0,0,1,0,0,0,0,0,0
1952,1475825,0,0,0,0,0,0,0,1,0
1952,348645,0,0,1,0,0,0,0,0,0
1952,4368264,0,0,0,0,0,0,0,0,1
1952,1626297,1,0,0,0,0,0,0,0,0
1952,1910517,0,0,0,1,0,0,0,0,0
1953,3173985,0,0,1,0,0,0,0,0,0
1953,2057319,0,0,0,0,0,1,0,0,0
1953,4172155,0,0,0,1,0,0,0,0,0
1953,601054,0,0,0,1,0,0,0,0,0
1953,3343451,0,0,0,0,0,0,0,0,1
1953,2124608,0,0,0,1,0,0,0,0,0
1953,2293907,0,0,0,0,1,0,0,0,0
1953,6772948,0,0,0,1,0,0,0,0,0
1953,7469965,0,0,0,1,0,0,0,0,0
1953,1844170,0,1,0,0,0,0,0,0,0
1954,7111162,1,0,0,0,0,0,0,0,0
1954,2971330,0,0,0,0,0,0,1,0,0
1954,1397753,0,0,0,0,0,0,0,0,1
1954,6096035,1,0,0,0,0,0,0,0,0
1954,3740273,0,1,0,0,0,0,0,0,0
1954,4626933,0,1,0,0,0,0,0,0,0
1954,71945,1,0,0,0,0,0,0,0,0
1954,6308973,0,0,0,0,0,1,0,0,0
1954,1062688,0,0,1,0,0,0,0,0,0
1954,2484616,0,0,0,0,0,0,0,0,1
1955,461778,1,0,0,0,0,0,0,0,0
1955,6195150,0,0,0,0,0,0,1,0,0
1955,6947290,0,0,0,0,0,0,0,1,0
1955,6080199,0,0,1,0,0,0,0,0,0
1955,1527128,0,0,1,0,0,0,0,0,0
1955,4059564,0,0,0,0,0,0,1,0,0
1955,6585967,0,0,0,0,0,0,1,0,0
1955,4550302,0,0,0,1,0,0,0,0,0
1955,4064640,0,1,0,0,0,0,0,0,0
1955,1786752,0,0,0,0,0,1,0,0,0
1956,1304747,1,0,0,0,0,0,0,0,0
1956,581480,0,0,0,1,0,0,0,0,0
1956,3631776,0,0,0,1,0,0,0,0,0
1956,2585243,0,0,0,1,0,0,0,0,0
1956,5049724,0,0,0,0,0,1,0,0,0
1956,3805860,1,0,0,0,0,0,0,0,0
1956,6609674,0,0,0,0,1,0,0,0,0
1956,6562819,0,0,0,0,0,1,0,0,0
1956,4086185,0,0,0,0,0,1,0,0,0
1956,3350902,0,0,0,1,0,0,0,0,0
1957,2341154,0,0,0,0,0,0,0,1,0
1957,6859444,0,0,0,0,1,0,0,0,0
1957,2856645,0,1,0,0,0,0,0,0,0
1957,5748916,1,0,0,0,0,0,0,0,0
1957,6381442,0,0,0,0,0,1,0,0,0
1957,6515088,0,1,0,0,0,0,0,0,0
1957,4274636,0,0,0,0,0,0,1,0,0
1957,1901047,0,1,0,0,0,0,0,0,0
1957,4149676,0,0,0,0,0,0,0,1,0
1957,2197742,0,1,0,0,0,0,0,0,0
1958,5334093,0,0,0,1,0,0,0,0,0
1958,6465828,1,0,0,0,0,0,0,0,0
1958,5105289,0,0,0,0,1,0,0,0,0
1958,3180088,0,1,0,0,0,0,0,0,0
1958,1936667,0,0,0,0,1,0,0,0,0
1958,6956506,0,0,0,0,0,0,1,0,0
1958,4800870,0,0,0,0,0,0,0,1,0
1958,1785681,0,0,0,0,0,0,1,0,0
1958,7890013,0,0,1,0,0,0,0,0,0
1958,5581204,0,0,0,0,0,1,0,0,0
1959,7656313,0,0,0,0,1,0,0,0,0
1959,3372607,0,1,0,0,0,0,0,0,0
1959,850891,0,0,0,0,0,1,0,0,0
1959,4833004,0,0,0,0,0,1,0,0,0
1959,3058417,0,0,1,0,0,0,0,0,0
1959,5050591,1,0,0,0,0,0,0,0,0
1959,5631618,0,0,0,0,0,0,1,0,0
1959,2813535,0,0,1,0,0,0,0,0,0
1959,5755141,1,0,0,0,0,0,0,0,0
1959,5763712,0,1,0,0,0,0,0,0,0
1960,5834237,0,0,0,1,0,0,0,0,0
1960,2741181,0,0,0,0,0,0,0,1,0
1960,7062769,0,0,0,0,0,1,0,0,0
1960,1328776,0,0,0,1,0,0,0,0,0
1960,6061921,0,0,1,0,0,0,0,0,0
1960,823663,0,0,0,0,0,0,0,1,0
1960,6351491,0,0,0,0,0,0,0,0,1
1960,7381841,1,0,0,0,0,0,0,0,0
1960,7652282,0,0,0,0,1,0,0,0,0
1960,387235,0,0,0,1,0,0,0,0,0
1961,1743886,0,0,0,0,1,0,0,0,0
1961,6579017,0,0,0,1,0,0,0,0,0
1961,1122092,0,0,0,0,0,1,0,0,0
1961,4365130,1,0,0,0,0,0,0,0,0
1961,4647475,0,0,0,0,0,0,0,1,0
1961,5377149,0,0,0,0,1,0,0,0,0
1961,6394311,0,0,0,0,0,0,1,0,0
1961,3866455,0,0,1,0,0,0,0,0,0
1961,3023140,0,0,0,0,0,0,0,0,1
1961,5068069,0,0,0,0,1,0,0,0,0
1962,7430694,0,0,0,0,0,1,0,0,0
1962,3385226,0,0,0,1,0,0,0,0,0
1962,3918874,0,0,0,0,0,1,0,0,0
1962,6818621,0,1,0,0,0,0,0,0,0
1962,6266124,0,1,0,0,0,0,0,0,0
1962,2284118,0,0,0,0,0,0,0,1,0
1962,4883997,0,0,0,1,0,0,0,0,0
1962,7916276,0,0,0,0,1,0,0,0,0
1962,6972131,0,0,0,0,1,0,0,0,0
1962,5148007,0,0,0,0,0,0,1,0,0
1963,2274026,0,1,0,0,0,0,0,0,0
1963,1428211,0,0,1,0,0,0,0,0,0
1963,6428876,0,0,0,1,0,0,0,0,0
1963,4137774,0,0,0,0,0,0,0,0,1
1963,7694599,0,1,0,0,0,0,0,0,0
1963,1259516,0,0,0,0,0,0,1,0,0
1963,6670191,0,0,0,0,0,0,0,0,1
1963,5860931,0,0,0,1,0,0,0,0,0
1963,6512930,0,0,1,0,0,0,0,0,0
1963,7775288,0,0,0,0,0,1,0,0,0
1964,4334021,1,0,0,0,0,0,0,0,0
1964,5747876,1,0,0,0,0,0,0,0,0
1964,6723470,0,0,1,0,0,0,0,0,0
1964,739907,0,1,0,0,0,0,0,0,0
1964,178823,1,0,0,0,0,0,0,0,0
1964,4909258,0,0,1,0,0,0,0,0,0
1964,3832596,0,0,0,0,1,0,0,0,0
1964,1924865,0,0,0,0,0,0,0,0,1
1964,2397615,0,0,0,0,0,0,0,1,0
1964,4288872,0,0,0,0,0,0,0,1,0
1965,1468094,0,0,0,0,0,0,1,0,0
1965,3062819,0,0,0,1,0,0,0,0,0
1965,79438,0,1,0,0,0,0,0,0,0
1965,6871674,0,0,0,1,0,0,0,0,0
1965,3060930,0,0,0,0,1,0,0,0,0
1965,5962784,0,0,0,0,0,0,0,1,0
1965,311993,0,0,0,1,0,0,0,0,0
1965,2672140,1,0,0,0,0,0,0,0,0
1965,7067654,1,0,0,0,0,0,0,0,0
1965,6708854,0,0,0,0,0,0,0,0,1
1966,7665364,1,0,0,0,0,0,0,0,0
1966,1365139,0,0,0,1,0,0,0,0,0
1966,7092256,0,0,0,0,0,0,1,0,0
1966,847530,0,0,0,0,0,1,0,0,0
1966,3404652,0,0,0,0,0,1,0,0,0
1966,834091,0,0,0,0,0,0,0,0,1
1966,4696396,0,0,0,0,0,0,0,0,1
1966,1478606,0,0,0,0,0,1,0,0,0
1966,7673399,0,0,0,0,1,0,0,0,0
1966,7017022,0,0,0,0,0,0,0,1,0
1967,6406970,0,0,1,0,0,0,0,0,0
1967,4880420,0,0,1,0,0,0,0,0,0
1967,6854373,1,0,0,0,0,0,0,0,0
1967,7337708,0,0,0,0,0,0,0,0,1
1967,2568693,0,1,0,0,0,0,0,0,0
1967,1412003,0,1,0,0,0,0,0,0,0
1967,2103635,0,0,0,0,1,0,0,0,0
1967,7869420,1,0,0,0,0,0,0,0,0
1967,71398,0,0,0,0,0,0,1,0,0
1967,6930410,0,0,0,0,0,0,1,0,0
1968,3431273,0,0,1,0,0,0,0,0,0
1968,577458,1,0,0,0,0,0,0,0,0
1968,1458178,0,0,0,0,0,0,0,1,0
1968,3745469,0,0,0,0,0,0,0,0,1
1968,2081751,0,0,0,0,0,0,1,0,0
1968,5489818,0,0,0,0,0,0,1,0,0
1968,581096,0,0,0,0,0,0,1,0,0
1968,2591065,0,0,0,0,0,0,0,1,0
1968,5289390,0,0,0,0,0,1,0,0,0
1968,6592779,0,0,1,0,0,0,0,0,0
1969,5666914,0,1,0,0,0,0,0,0,0
1969,76303,0,0,0,0,0,0,1,0,0
1969,1002626,0,0,0,0,0,0,1,0,0
1969,1711026,0,0,1,0,0,0,0,0,0
1969,4289515,0,0,0,0,0,0,0,1,0
1969,3315160,0,1,0,0,0,0,0,0,0
1969,3636488,0,0,0,1,0,0,0,0,0
1969,1033644,0,0,0,0,1,0,0,0,0
1969,5333069,0,0,0,1,0,0,0,0,0
1969,2088221,0,0,0,1,0,0,0,0,0
1970,777040,1,0,0,0,0,0,0,0,0
1970,4612446,0,0,1,0,0,0,0,0,0
1970,5062394,0,0,0,0,0,0,0,1,0
1970,2207824,0,0,0,0,0,0,0,0,1
1970,2458216,1,0,0,0,0,0,0,0,0
1970,5806335,0,0,0,0,1,0,0,0,0
1970,12263,0,0,0,0,0,0,1,0,0
1970,5973867,0,0,0,0,0,0,0,1,0
1970,5479019,0,0,0,0,0,0,0,0,1
1970,4813682,0,0,0,0,0,0,0,0,1
1971,832343,0,0,0,0,1,0,0,0,0
1971,2856059,0,0,0,1,0,0,0,0,0
1971,2735584,0,0,0,0,0,0,1,0,0
1971,6300243,0,0,0,0,0,0,0,0,1
1971,4627508,0,0,0,0,0,0,1,0,0
1971,4183281,0,0,0,0,1,0,0,0,0
1971,5018764,0,0,0,0,0,1,0,0,0
1971,3485791,0,0,0,0,0,0,1,0,0
1971,7930075,0,0,0,0,0,1,0,0,0
1971,3994282,0,0,0,0,0,0,0,0,1
1972,7185546,0,0,0,0,0,1,0,0,0
1972,2110269,0,0,0,0,0,0,0,1,0
1972,2897305,0,0,0,0,0,0,1,0,0
1972,2461685,0,0,0,0,1,0,0,0,0
1972,1076439,0,0,0,0,1,0,0,0,0
1972,7827891,1,0,0,0,0,0,0,0,0
1972,2807643,0,0,0,1,0,0,0,0,0
1972,3589603,0,0,0,0,0,0,0,1,0
1972,965365,0,0,0,0,0,1,0,0,0
1972,1755639,0,1,0,0,0,0,0,0,0
1973,3275388,0,0,0,0,0,0,0,1,0
1973,5835567,0,0,0,0,0,0,1,0,0
1973,3819858,0,0,0,0,0,0,1,0,0
1973,7033016,0,0,0,1,0,0,0,0,0
1973,1378014,0,0,0,0,0,1,0,0,0
1973,7433980,0,0,1,0,0,0,0,0,0
1973,467669,0,0,0,0,0,0,1,0,0
1973,961583,0,0,1,0,0,0,0,0,0
1973,2218548,0,0,0,0,0,0,1,0,0
1973,217016,0,0,0,0,0,0,0,1,0
1974,2498871,0,0,0,0,1,0,0,0,0
1974,1947580,1,0,0,0,0,0,0,0,0
1974,1600861,0,0,0,0,0,0,0,1,0
1974,31526,0,0,0,0,0,1,0,0,0
1974,3621989,0,0,0,0,1,0,0,0,0
1974,5739116,0,0,0,0,0,0,1,0,0
1974,2581084,0,0,1,0,0,0,0,0,0
1974,6811136,0,0,0,0,1,0,0,0,0
1974,2104139,1,0,0,0,0,0,0,0,0
1974,2048793,1,0,0,0,0,0,0,0,0
1975,2530123,0,0,0,0,0,0,0,0,1
1975,1858690,0,0,0,0,0,0,0,0,1
1975,150344,0,0,0,0,1,0,0,0,0
1975,784477,0,0,0,1,0,0,0,0,0
1975,4992770,0,0,0,1,0,0,0,0,0
1975,380464,0,0,0,0,0,0,0,0,1
1975,3417894,0,0,0,0,1,0,0,0,0
1975,4284093,1,0,0,0,0,0,0,0,0
1975,5469411,0,1,0,0,0,0,0,0,0
1975,3653074,0,0,0,0,0,0,0,0,1
1976,7495322,0,0,0,0,0,0,0,0,1
1976,458241,0,0,0,0,0,0,1,0,0
1976,1065535,0,0,0,0,1,0,0,0,0
1976,1989363,0,0,0,0,0,0,0,1,0
1976,1531606,0,0,0,0,0,1,0,0,0
1976,707957,0,0,0,1,0,0,0,0,0
1976,688572,0,0,0,0,1,0,0,0,0
1976,1433716,0,0,0,0,0,0,1,0,0
1976,33303,0,0,0,0,0,0,1,0,0
1976,6780518,0,0,0,0,0,1,0,0,0
1977,1303000,1,0,0,0,0,0,0,0,0
1977,7793689,0,0,0,0,0,1,0,0,0
1977,1909,0,1,0,0,0,0,0,0,0
1977,2567514,0,0,0,0,0,0,0,1,0
1977,1490503,0,0,0,0,1,0,0,0,0
1977,3465176,0,0,0,0,1,0,0,0,0
1977,2613698,1,0,0,0,0,0,0,0,0
1977,1559800,0,0,0,1,0,0,0,0,0
1977,7043124,0,0,0,0,0,0,1,0,0
1977,5725389,0,0,1,0,0,0,0,0,0
1978,4561997,0,0,0,1,0,0,0,0,0
1978,5776568,0,0,1,0,0,0,0,0,0
1978,2298315,0,0,0,0,1,0,0,0,0
1978,3486723,0,0,0,0,0,0,0,0,1
1978,631945,1,0,0,0,0,0,0,0,0
1978,2059238,0,0,0,0,0,0,1,0,0
1978,1176517,0,0,0,1,0,0,0,0,0
1978,2808560,0,0,1,0,0,0,0,0,0
1978,6897646,0,0,0,1,0,0,0,0,0
1978,5496969,1,0,0,0,0,0,0,0,0
1979,595043,0,0,0,0,0,0,1,0,0
1979,1678736,1,0,0,0,0,0,0,0,0
1979,911130,0,1,0,0,0,0,0,0,0
1979,5415363,0,0,0,0,0,1,0,0,0
1979,3555095,0,0,0,0,0,1,0,0,0
1979,65639,0,0,0,0,0,0,0,0,1
1979,4919244,0,0,1,0,0,0,0,0,0
1979,69696,1,0,0,0,0,0,0,0,0
1979,2893359,0,0,0,0,1,0,0,0,0
1979,7081043,0,0,0,1,0,0,0,0,0
1980,1938709,0,0,1,0,0,0,0,0,0
1980,2290201,0,0,0,0,0,0,1,0,0
1980,477840,0,0,0,0,0,1,0,0,0
1980,438466,0,0,0,0,0,1,0,0,0
1980,3904058,0,0,0,1,0,0,0,0,0
1980,7598929,0,0,1,0,0,0,0,0,0
1980,2942038,0,0,0,1,0,0,0,0,0
1980,1808301,0,0,0,1,0,0,0,0,0
1980,6820594,0,0,0,0,0,0,0,1,0
1980,5071308,0,0,0,0,0,1,0,0,0
1981,5461440,0,1,0,0,0,0,0,0,0
1981,2012175,0,0,0,0,0,0,1,0,0
1981,6203840,0,0,0,0,0,0,0,1,0
1981,7814574,0,0,0,0,0,0,1,0,0
1981,2341863,0,0,1,0,0,0,0,0,0
1981,6923112,0,0,0,1,0,0,0,0,0
1981,4762572,1,0,0,0,0,0,0,0,0
1981,7700422,0,0,0,0,0,1,0,0,0
1981,4884153,0,1,0,0,0,0,0,0,0
1981,461031,0,0,0,0,0,0,0,1,0
1982,1901238,1,0,0,0,0,0,0,0,0
1982,1953472,0,0,0,0,0,0,0,1,0
1982,245322,1,0,0,0,0,0,0,0,0
1982,5695588,1,0,0,0,0,0,0,0,0
1982,7568257,0,0,0,0,1,0,0,0,0
1982,6475074,0,0,0,1,0,0,0,0,0
1982,3241352,0,0,0,0,0,0,0,0,1
1982,4408965,0,0,1,0,0,0,0,0,0
1982,3488596,0,0,0,0,0,1,0,0,0
1982,7113573,0,0,0,0,0,1,0,0,0
1983,4779177,0,0,0,0,0,0,1,0,0
1983,5117495,0,0,0,1,0,0,0,0,0
1983,7204737,0,0,0,0,1,0,0,0,0
1983,1700742,0,1,0,0,0,0,0,0,0
1983,3598271,0,0,0,0,0,0,0,1,0
1983,1836368,0,0,0,0,0,0,0,0,1
1983,3469599,0,0,0,0,1,0,0,0,0
1983,274654,0,0,0,0,0,0,1,0,0
1983,3714853,1,0,0,0,0,0,0,0,0
1983,1075839,0,0,0,0,0,0,1,0,0
1984,1497354,0,0,0,0,0,0,0,0,1
1984,1386819,0,0,0,0,1,0,0,0,0
1984,6236069,1,0,0,0,0,0,0,0,0
1984,4277151,1,0,0,0,0,0,0,0,0
1984,1825883,0,0,0,0,0,0,0,1,0
1984,7257900,0,0,0,1,0,0,0,0,0
1984,363855,0,0,0,0,0,0,0,1,0
1984,4349652,0,0,0,0,1,0,0,0,0
1984,7422907,0,0,0,0,0,0,0,1,0
1984,2247956,0,0,0,1,0,0,0,0,0
1985,7558879,0,0,0,0,1,0,0,0,0
1985,3517906,1,0,0,0,0,0,0,0,0
1985,280806,1,0,0,0,0,0,0,0,0
1985,4663199,0,1,0,0,0,0,0,0,0
1985,853727,0,0,1,0,0,0,0,0,0
1985,1361078,0,0,0,0,0,0,1,0,0
1985,3976724,0,0,0,0,0,1,0,0,0
1985,3655889,0,0,0,0,1,0,0,0,0
1985,5834754,0,0,1,0,0,0,0,0,0
1985,107016,0,0,0,0,0,0,1,0,0
1986,6006366,0,0,0,1,0,0,0,0,0
1986,6336036,0,0,0,1,0,0,0,0,0
1986,3088562,0,1,0,0,0,0,0,0,0
1986,4504294,0,0,1,0,0,0,0,0,0
1986,6369460,0,1,0,0,0,0,0,0,0
1986,3211544,0,0,0,0,1,0,0,0,0
1986,70551,0,0,0,0,1,0,0,0,0
1986,6889133,0,0,1,0,0,0,0,0,0
1986,5160693,0,0,0,0,0,0,0,0,1
1986,5360484,0,1,0,0,0,0,0,0,0
1987,6256555,0,0,0,0,1,0,0,0,0
1987,3257827,0,0,0,0,0,0,0,0,1
1987,6988692,0,0,0,1,0,0,0,0,0
1987,5914789,1,0,0,0,0,0,0,0,0
1987,1155850,0,0,0,0,1,0,0,0,0
1987,1237514,0,0,0,0,1,0,0,0,0
1987,7572740,0,0,0,0,0,0,0,0,1
1987,2294649,0,0,0,0,0,0,0,1,0
1987,4007160,0,0,0,0,1,0,0,0,0
1987,6336625,1,0,0,0,0,0,0,0,0
1988,5133137,0,0,0,0,0,0,0,1,0
1988,1782890,0,0,0,1,0,0,0,0,0
1988,3161185,0,0,0,0,0,0,1,0,0
1988,5299437,0,0,0,0,0,0,0,1,0
1988,594918,0,0,1,0,0,0,0,0,0
1988,6849871,1,0,0,0,0,0,0,0,0
1988,4434668,0,1,0,0,0,0,0,0,0
1988,2284029,1,0,0,0,0,0,0,0,0
1988,5208479,0,0,1,0,0,0,0,0,0
1988,4289302,0,0,1,0,0,0,0,0,0
1989,6343800,0,1,0,0,0,0,0,0,0
1989,5703168,0,0,0,1,0,0,0,0,0
1989,2556164,0,0,0,0,0,0,1,0,0
1989,1573279,1,0,0,0,0,0,0,0,0
1989,4445244,0,0,0,0,0,1,0,0,0
1989,5919662,0,0,0,0,0,0,1,0,0
1989,5635912,0,0,0,0,0,0,1,0,0
1989,3990771,1,0,0,0,0,0,0,0,0
1989,7451020,0,0,0,0,1,0,0,0,0
1989,2887627,0,0,0,0,0,1,0,0,0
1990,597932,0,0,0,1,0,0,0,0,0
1990,5462670,1,0,0,0,0,0,0,0,0
1990,7002848,0,0,0,1,0,0,0,0,0
1990,1049787,0,0,0,1,0,0,0,0,0
1990,7048046,0,0,1,0,0,0,0,0,0
1990,4600854,0,0,0,0,0,0,0,1,0
1990,520429,0,0,0,0,0,0,0,0,1
1990,5929060,0,0,0,0,0,1,0,0,0
1990,7914613,0,1,0,0,0,0,0,0,0
1990,2885961,0,1,0,0,0,0,0,0,0
1991,281482,0,0,0,0,0,1,0,0,0
1991,4315337,1,0,0,0,0,0,0,0,0
1991,5656121,0,0,0,0,0,0,1,0,0
1991,3893327,0,0,1,0,0,0,0,0,0
1991,4384205,0,0,0,0,0,1,0,0,0
1991,1295322,0,0,0,0,0,1,0,0,0
1991,2364142,0,1,0,0,0,0,0,0,0
1991,2865276,0,0,0,0,0,0,0,0,1
1991,2486226,0,0,0,0,0,1,0,0,0
1991,1458075,0,0,0,0,0,0,0,0,1
1992,5527506,1,0,0,0,0,0,0,0,0
1992,4688178,0,0,0,0,0,0,0,1,0
1992,2844265,0,1,0,0,0,0,0,0,0
1992,2026560,0,0,0,1,0,0,0,0,0
1992,2496196,0,0,0,0,0,1,0,0,0
1992,3458477,0,1,0,0,0,0,0,0,0
1992,958167,0,0,0,0,0,0,0,0,1
1992,4488776,0,0,0,1,0,0,0,0,0
1992,6957427,0,0,0,1,0,0,0,0,0
1992,373953,0,0,0,0,0,0,1,0,0
1993,2405328,0,1,0,0,0,0,0,0,0
1993,432519,0,1,0,0,0,0,0,0,0
1993,6285019,0,0,0,0,1,0,0,0,0
1993,1908845,0,0,0,0,0,0,1,0,0
1993,6778175,0,0,0,0,0,0,0,0,1
1993,6418337,0,0,0,1,0,0,0,0,0
1993,1879007,0,0,0,0,0,0,0,0,1
1993,1448802,0,0,0,0,0,1,0,0,0
1993,1031188,0,0,0,0,0,0,0,1,0
1993,113455,0,0,0,1,0,0,0,0,0
1994,477276,0,0,0,1,0,0,0,0,0
1994,1745064,0,0,0,0,0,0,0,0,1
1994,2458109,0,0,0,0,0,0,0,1,0
1994,4674327,0,0,0,0,0,0,0,1,0
1994,4586059,0,0,0,1,0,0,0,0,0
1994,1463437,0,0,0,0,0,1,0,0,0
1994,2351064,1,0,0,0,0,0,0,0,0
1994,1070999,0,0,0,0,0,0,0,1,0
1994,2733334,0,0,0,0,0,0,0,1,0
1994,2375759,0,0,0,0,0,0,0,1,0
1995,4855488,0,0,0,0,1,0,0,0,0
1995,7311311,0,0,0,0,1,0,0,0,0
1995,6837932,1,0,0,0,0,0,0,0,0
1995,6629547,0,0,0,0,0,1,0,0,0
1995,2935395,0,0,0,0,0,0,1,0,0
1995,1188785,0,0,0,0,1,0,0,0,0
1995,3726358,0,0,0,0,0,0,0,1,0
1995,5765761,0,0,0,0,0,0,0,1,0
1995,5324518,0,0,0,1,0,0,0,0,0
1995,6969452,0,0,0,1,0,0,0,0,0
1996,2128621,0,1,0,0,0,0,0,0,0
1996,5204759,0,1,0,0,0,0,0,0,0
1996,4801570,0,0,0,0,0,0,0,0,1
1996,641000,0,0,1,0,0,0,0,0,0
1996,5091102,0,0,1,0,0,0,0,0,0
1996,2781760,0,0,0,0,0,1,0,0,0
1996,1877529,0,0,0,1,0,0,0,0,0
1996,1049429,0,0,0,0,0,0,0,1,0
1996,4401460,0,0,1,0,0,0,0,0,0
1996,163517,1,0,0,0,0,0,0,0,0
1997,4822733,0,0,0,0,1,0,0,0,0
1997,7333245,0,0,0,0,0,0,0,0,1
1997,626084,1,0,0,0,0,0,0,0,0
1997,6842567,1,0,0,0,0,0,0,0,0
1997,1740924,1,0,0,0,0,0,0,0,0
1997,4131464,0,0,0,0,0,0,0,0,1
1997,5100866,0,0,0,1,0,0,0,0,0
1997,4031362,0,0,1,0,0,0,0,0,0
1997,1593202,0,0,0,0,0,0,0,0,1
1997,2632978,1,0,0,0,0,0,0,0,0
1998,52053,0,0,0,0,0,0,0,0,1
1998,228604,0,0,1,0,0,0,0,0,0
1998,6819576,0,0,0,0,0,0,1,0,0
1998,1781415,0,0,0,0,0,0,0,0,1
1998,7452850,0,1,0,0,0,0,0,0,0
1998,5258321,0,0,0,0,1,0,0,0,0
1998,1976537,0,1,0,0,0,0,0,0,0
1998,1472947,0,1,0,0,0,0,0,0,0
1998,597554,0,0,0,0,1,0,0,0,0
1998,5775948,0,0,0,0,0,0,0,0,1
1999,3514184,0,0,0,0,1,0,0,0,0
1999,4845855,0,0,0,0,0,0,1,0,0
1999,4110727,0,0,0,0,0,0,1,0,0
1999,6901535,0,0,0,0,1,0,0,0,0
1999,2405704,0,0,0,1,0,0,0,0,0
1999,5222480,0,1,0,0,0,0,0,0,0
1999,7788696,0,1,0,0,0,0,0,0,0
1999,3064159,0,0,0,0,1,0,0,0,0
1999,6358737,1,0,0,0,0,0,0,0,0
1999,6935942,0,0,1,0,0,0,0,0,0
2000,3649015,1,0,0,0,0,0,0,0,0
2000,5392546,0,0,0,0,1,0,0,0,0
2000,7400860,1,0,0,0,0,0,0,0,0
2000,6997019,0,0,0,1,0,0,0,0,0
2000,1954009,0,0,1,0,0,0,0,0,0
2000,3970925,0,0,1,0,0,0,0,0,0
2000,3031989,0,0,1,0,0,0,0,0,0
2000,2647476,1,0,0,0,0,0,0,0,0
2000,5197596,0,0,1,0,0,0,0,0,0
2000,2425469,0,0,1,0,0,0,0,0,0
2001,879256,0,0,0,0,1,0,0,0,0
2001,2613947,0,0,0,0,0,0,0,1,0
2001,3949389,0,0,1,0,0,0,0,0,0
2001,130064,0,0,0,1,0,0,0,0,0
2001,3717579,0,1,0,0,0,0,0,0,0
2001,1370562,0,0,1,0,0,0,0,0,0
2001,105826,0,0,0,0,0,0,0,0,1
2001,894298,0,0,0,0,0,1,0,0,0
2001,7456004,0,0,0,0,1,0,0,0,0
2001,1208947,0,0,1,0,0,0,0,0,0
2002,5662761,0,0,1,0,0,0,0,0,0
2002,4731131,0,0,0,0,0,1,0,0,0
2002,7448460,0,1,0,0,0,0,0,0,0
2002,6680499,0,0,0,0,0,0,0,1,0
2002,3818471,0,0,0,0,0,1,0,0,0
2002,7318622,0,0,1,0,0,0,0,0,0
2002,1316668,0,0,0,0,0,1,0,0,0
2002,6606761,0,0,0,0,0,1,0,0,0
2002,6757404,0,1,0,0,0,0,0,0,0
2002,1104560,0,0,0,1,0,0,0,0,0
2003,5191440,0,0,0,0,0,1,0,0,0
2003,3772047,1,0,0,0,0,0,0,0,0
2003,4849552,0,0,1,0,0,0,0,0,0
2003,3081717,0,0,0,0,0,0,1,0,0
2003,3668002,0,0,0,0,0,0,0,0,1
2003,1879257,0,0,0,0,0,1,0,0,0
2003,6961673,0,0,0,1,0,0,0,0,0
2003,5586974,0,0,0,0,0,1,0,0,0
2003,4010500,0,0,0,0,0,1,0,0,0
2003,2072975,1,0,0,0,0,0,0,0,0
2004,2296144,0,1,0,0,0,0,0,0,0
2004,1952551,0,1,0,0,0,0,0,0,0
2004,5055578,0,0,1,0,0,0,0,0,0
2004,7571312,0,0,0,1,0,0,0,0,0
2004,7242017,0,0,0,0,0,0,0,0,1
2004,1446094,0,0,0,0,1,0,0,0,0
2004,1323931,0,0,0,0,0,0,0,0,1
2004,6198743,1,0,0,0,0,0,0,0,0
2004,4969797,0,0,0,0,0,0,0,0,1
2004,4642570,0,0,1,0,0,0,0,0,0
2005,2980681,0,0,0,0,0,0,1,0,0
2005,5600374,0,0,0,0,0,0,1,0,0
2005,2932245,0,0,0,0,0,1,0,0,0
2005,6569019,0,0,0,0,0,0,0,1,0
2005,2739639,0,0,0,0,0,0,1,0,0
2005,7761046,0,0,0,0,0,0,0,1,0
2005,2682382,0,0,0,0,0,0,1,0,0
2005,6911128,0,0,1,0,0,0,0,0,0
2005,7378861,0,0,0,0,1,0,0,0,0
2005,3223436,0,0,0,0,0,1,0,0,0
2006,2751088,0,0,0,1,0,0,0,0,0
2006,4820990,0,1,0,0,0,0,0,0,0
2006,4010168,0,0,0,0,0,0,0,0,1
2006,5194492,1,0,0,0,0,0,0,0,0
2006,4609773,0,1,0,0,0,0,0,0,0
2006,5182397,0,0,0,0,0,0,1,0,0
2006,2977569,0,0,0,0,1,0,0,0,0
2006,1439939,0,0,0,0,0,0,1,0,0
2006,6926820,1,0,0,0,0,0,0,0,0
2006,2679440,0,0,0,0,0,0,1,0,0
2007,1533144,0,0,0,0,0,0,1,0,0
