case,completeTime,b0,b1,b2,b3,b4,b5,b6
156,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0
156,196120352,0,0,1,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0
157,187984331,0,0,1,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0
159,151092537,0,0,1,0,0,0,0
159,164933219,0,0,1,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0
161,182618824,0,0,1,0,0,0,0
161,192330037,0,0,1,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0
171,151023071,0,0,1,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0
173,178482603,0,0,1,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0
174,151783347,0,0,1,0,0,0,0
174,153612080,0,0,1,0,0,0,0
174,153613288,0,0,1,0,0,0,0
174,153701438,0,0,1,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0
176,161995158,0,0,1,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0
177,152903435,0,0,1,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0
180,152480350,0,0,1,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
193,167499316,0,0,1,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0
199,158353784,0,0,1,0,0,0,0
199,166982181,0,0,1,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0
200,178482585,0,0,1,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,0
202,191092061,0,0,1,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,0,0,0,0,0,0,0,0
203,165184075,0,0,1,0,0,0,0
203,165517521,0,0,1,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,0,0,0,0,0,0,0,0
204,186272903,0,0,1,0,0,0,0
204,196119225,0,0,1,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,0,0,0,0,0,0,0,0
206,155503371,0,0,1,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,0,0,0,0,0,0,0,0
207,163732930,0,0,1,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,0,0,0,0,0,0,0,0
212,165183545,0,0,1,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,0,0,0,0,0,0,0,0
214,156551909,0,0,1,0,0,0,0
214,157049520,0,0,1,0,0,0,0
214,164569487,0,0,1,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,0,0,0,0,0,0,0,0
216,157062543,0,0,1,0,0,0,0
216,172179797,0,0,1,0,0,0,0
216,172179911,0,0,1,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,0,0,0,0,0,0,0,0
220,167499054,0,0,1,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,0,0,0,0,0,0,0,0
222,158022291,0,0,1,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,0,0,0,0,0,0,0,0
223,167499453,0,0,1,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,0,0,0,0,0,0,0,0
227,163734036,0,0,1,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,0,0,0,0,0,0,0,0
229,187036900,0,0,1,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,0,0,0,0,0,0,0,0
230,188609692,0,0,1,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,0,0,0,0,0,0,0,0
231,187036883,0,0,1,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,0,0,0,0,0,0,0,0
232,159480419,0,0,1,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,0,0,0,0,0,0,0,0
235,159831891,0,0,1,0,0,0,0
235,191536996,0,0,1,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,0,0,0,0,0,0,0,0
236,178210383,0,0,1,0,0,0,0
236,185031875,0,0,1,0,0,0,0
236,192727532,0,0,1,0,0,0,0
236,193363329,0,0,1,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,0,0,0,0,0,0,0,0
237,163027284,0,0,1,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,0,0,0,0,0,0,0,0
238,163733833,0,0,1,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,0,0,0,0,0,0,0,0
240,161461268,0,0,1,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,0,0,0,0,0,0,0,0
243,182736553,0,0,1,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,0,0,0,0,0,0,0,0
244,166234587,0,0,1,0,0,0,0
244,177003426,0,0,1,0,0,0,0
244,186096052,0,0,1,0,0,0,0
244,189456129,0,0,1,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,0,0,0,0,0,0,0,0
247,182208616,0,0,1,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,0,0,0,0,0,0,0,0
249,186273410,0,0,1,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,0,0,0,0,0,0,0,0
250,162593423,0,0,1,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,0,0,0,0,0,0,0,0
252,167498915,0,0,1,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,0,0,0,0,0,0,0,0
253,186364551,0,0,1,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,0,0,0,0,0,0,0,0
254,167505368,0,0,1,0,0,0,0
254,188994288,0,0,1,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,0,0,0,0,0,0,0,0
255,167499091,0,0,1,0,0,0,0
255,189109835,0,0,1,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,0,0,0,0,0,0,0,0
262,162754112,0,0,1,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,0,0,0,0,0,0,0,0
264,162758784,0,0,1,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,0,0,0,0,0,0,0,0
267,164000418,0,0,1,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,0,0,0,0,0,0,0,0
270,165137027,0,0,1,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,0,0,0,0,0,0,0,0
276,164577527,0,0,1,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,0,0,0,0,0,0,0,0
278,183163176,0,0,1,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,0,0,0,0,0,0,0,0
286,191689037,0,0,1,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,0,0,0,0,0,0,0,0
290,165518934,0,0,1,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,0,0,0,0,0,0,0,0
293,191744358,0,0,1,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,0,0,0,0,0,0,0,0
295,165614990,0,0,1,0,0,0,0
295,184450910,0,0,1,0,0,0,0
295,186792808,0,0,1,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,0,0,0,0,0,0,0,0
301,166919959,0,0,1,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,0,0,0,0,0,0,0,0
306,192217966,0,0,1,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,0,0,0,0,0,0,0,0
307,188693908,0,0,1,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,0,0,0,0,0,0,0,0
308,166919953,0,0,1,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,0,0,0,0,0,0,0,0
310,179037574,0,0,1,0,0,0,0
310,182568531,0,0,1,0,0,0,0
310,182726529,0,0,1,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,0,0,0,0,0,0,0,0
314,184367219,0,0,1,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,0,0,0,0,0,0,0,0
320,189276123,0,0,1,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,0,0,0,0,0,0,0,0
322,169323215,0,0,1,0,0,0,0
322,185063114,0,0,1,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,0,0,0,0,0,0,0,0
329,182122983,0,0,1,0,0,0,0
329,182124507,0,0,1,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,0,0,0,0,0,0,0,0
331,168014859,0,0,1,0,0,0,0
331,182147473,0,0,1,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,0,0,0,0,0,0,0,0
334,168286386,0,0,1,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,0,0,0,0,0,0,0,0
344,182725790,0,0,1,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,0,0,0,0,0,0,0,0
345,190935102,0,0,1,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,0,0,0,0,0,0,0,0
346,188697872,0,0,1,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,0,0,0,0,0,0,0,0
348,169342562,0,0,1,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,0,0,0,0,0,0,0,0
352,169521847,0,0,1,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,0,0,0,0,0,0,0,0
356,170386614,0,0,1,0,0,0,0
